Customer_ID,Age,Gender,Country,Marital_Status,Language_Preference,Signup_Source,Signup_Date,Last_Login,Total_Logins,Time_Spent_Minutes,Device_Type,Preferred_Browser,Is_Active,Total_Orders,Average_Order_Value,Payment_Method,Last_Purchase_Date,Has_Premium_Membership,Abandoned_Carts,Used_Discount_Code,Campaign_Engagement_Level,Support_Tickets_Raised,Last_Support_Interaction,Customer_Satisfaction_Score,Feedback_Comment_Length,Submitted_Review,Category_Tag_1,Category_Tag_2,Category_Tag_3,Category_Tag_4,Category_Tag_5,Category_Tag_6,Category_Tag_7,Category_Tag_8,Category_Tag_9,Category_Tag_10,Total_Spend
CUST_102742,58,Female,Canada,Married,FR,Organic Search,2020-02-13,2023-04-01,68,184.53,Desktop,Chrome,FALSE,7,113.44,Crypto,2024-03-14,TRUE,3,None,None,3,2024-08-16,1.3,121,TRUE,Tag_2,Tag_4,Tag_4,Tag_2,Tag_4,Tag_1,Tag_3,Tag_5,Tag_4,Tag_5,794.08
CUST_102743,23,Female,Germany,Married,ES,Ad Campaign,2019-09-16,2023-02-13,95,,Mobile,Edge,FALSE,8,55.71,Bank Transfer,2025-05-03,TRUE,2,WELCOME10,Medium,4,2023-10-23,3.9,458,TRUE,nan,Tag_6,Tag_1,Tag_6,Tag_3,Tag_2,Tag_6,Tag_5,Tag_3,Tag_1,445.68
CUST_102744,42,Prefer Not to Say,India,Divorced,FR,Referral,2018-04-12,2024-03-31,86,271.74,Mobile,Edge,TRUE,7,135.72,Credit Card,2023-03-12,FALSE,1,nan,None,2,2023-11-12,1.6,102,FALSE,nan,nan,Tag_1,Tag_6,Tag_2,Tag_1,Tag_1,Tag_1,Tag_3,Tag_5,950.04
CUST_102745,30,Prefer Not to Say,Germany,Divorced,ZH,Referral,2019-07-15,2024-01-19,96,,Tablet,Safari,FALSE,0,100.21,Credit Card,2024-01-20,TRUE,1,WELCOME10,None,1,2023-08-10,1.6,433,TRUE,Tag_6,Tag_5,Tag_2,Tag_6,nan,Tag_3,Tag_5,Tag_2,Tag_4,Tag_1,0
CUST_102746,51,Prefer Not to Say,USA,Widowed,ZH,Social Media,2021-07-24,2023-01-23,95,815.3,Tablet,Firefox,TRUE,5,63.94,Bank Transfer,2023-12-18,TRUE,2,SAVE20,Medium,1,2024-09-10,4.2,402,TRUE,Tag_5,Tag_5,Tag_1,Tag_6,Tag_4,Tag_3,Tag_6,Tag_1,Tag_4,Tag_4,319.7
CUST_102747,25,Non-Binary,India,Divorced,ES,Referral,2021-06-04,2024-12-02,76,936.07,Tablet,Edge,TRUE,14,78.05,Credit Card,2023-11-06,FALSE,1,None,Low,2,2024-07-19,4.9,202,TRUE,Tag_3,Tag_6,Tag_1,Tag_3,Tag_4,Tag_1,Tag_1,Tag_3,Tag_3,Tag_1,1092.7
CUST_102748,38,Prefer Not to Say,UK,Widowed,ZH,Ad Campaign,2020-11-12,2023-01-23,81,261.58,Tablet,Edge,TRUE,4,72.76,PayPal,2025-05-02,FALSE,2,WELCOME10,Medium,1,2025-04-01,3.8,253,TRUE,nan,Tag_6,Tag_3,Tag_6,Tag_3,Tag_3,Tag_5,Tag_5,Tag_1,Tag_4,291.04
CUST_102749,51,Male,India,Divorced,ZH,Referral,2020-04-23,2023-08-22,73,22.32,Desktop,Chrome,TRUE,4,88.27,PayPal,2023-06-11,FALSE,4,SAVE20,High,1,2024-12-27,1.8,405,FALSE,Tag_6,Tag_1,Tag_2,Tag_1,Tag_2,Tag_1,Tag_2,Tag_5,Tag_1,Tag_3,353.08
CUST_102750,21,Female,Germany,Divorced,ES,Social Media,2022-09-17,2024-11-28,94,202.67,Mobile,Edge,TRUE,9,83.2,Bank Transfer,2023-08-19,FALSE,3,WELCOME10,High,2,2024-12-25,2.1,241,FALSE,Tag_5,Tag_3,Tag_1,Tag_4,Tag_2,Tag_2,Tag_2,Tag_4,Tag_3,Tag_1,748.8
CUST_102751,42,Prefer Not to Say,Canada,Married,DE,Email,2020-12-23,2023-11-07,77,61.16,Tablet,Edge,FALSE,5,105.06,Credit Card,2025-01-25,TRUE,3,None,nan,2,2024-12-07,3.9,159,TRUE,Tag_2,Tag_3,Tag_4,Tag_4,Tag_2,Tag_1,Tag_3,Tag_5,Tag_4,Tag_3,525.3
CUST_102752,32,Prefer Not to Say,UK,Married,FR,Referral,2021-03-26,2024-02-21,79,198.04,Mobile,Chrome,TRUE,6,84.74,Bank Transfer,2023-11-24,FALSE,2,WELCOME10,None,3,2024-03-10,2.7,77,TRUE,Tag_2,Tag_5,nan,Tag_1,Tag_3,Tag_2,Tag_1,Tag_2,Tag_4,Tag_3,508.44
CUST_102753,21,Non-Binary,Germany,Married,DE,Ad Campaign,2022-12-24,2023-11-29,88,62.66,Desktop,Edge,TRUE,8,81.87,Crypto,2024-02-15,FALSE,2,FREESHIP,nan,0,2024-10-19,4,414,TRUE,Tag_4,Tag_5,Tag_2,Tag_2,Tag_3,Tag_1,Tag_4,Tag_3,Tag_3,Tag_2,654.96
CUST_102754,62,Non-Binary,UK,Married,DE,Ad Campaign,2021-11-14,2024-07-28,86,365.07,Tablet,Firefox,TRUE,4,77.96,Credit Card,2023-10-26,TRUE,2,WELCOME10,nan,3,2023-08-09,4.5,113,TRUE,Tag_5,Tag_4,Tag_4,Tag_2,Tag_3,Tag_1,Tag_3,Tag_2,Tag_4,Tag_5,311.84
CUST_102755,29,Female,India,Single,FR,Social Media,2021-03-18,2023-04-13,61,25.15,Desktop,Firefox,TRUE,4,106.37,Crypto,2023-03-28,TRUE,1,SAVE20,High,0,2023-12-06,1.4,81,FALSE,Tag_1,Tag_4,Tag_3,Tag_5,Tag_4,Tag_3,Tag_5,Tag_2,Tag_1,Tag_2,425.48
CUST_102756,49,Male,USA,Married,DE,Social Media,2020-04-18,2024-05-14,76,919.23,Desktop,Chrome,TRUE,4,114.59,Credit Card,2024-02-04,FALSE,1,None,None,2,2024-01-17,3.1,20,TRUE,Tag_2,Tag_4,Tag_3,Tag_3,Tag_3,Tag_1,Tag_2,Tag_6,Tag_2,Tag_1,458.36
CUST_102757,49,Female,Germany,Single,ES,Organic Search,2021-10-18,2025-04-07,70,65.21,Mobile,Edge,TRUE,6,56.81,Credit Card,2024-01-16,TRUE,1,WELCOME10,Low,5,2024-05-11,3.5,275,FALSE,Tag_1,Tag_1,Tag_3,Tag_5,Tag_3,Tag_1,Tag_1,Tag_2,Tag_2,Tag_2,340.86
CUST_102758,45,Prefer Not to Say,Canada,Married,FR,Organic Search,2019-11-12,2024-04-27,70,324.22,Mobile,Firefox,TRUE,7,108.82,Bank Transfer,2024-05-25,FALSE,3,SAVE20,Medium,3,2023-01-06,3.9,293,FALSE,Tag_1,Tag_3,Tag_4,Tag_1,Tag_1,Tag_2,Tag_5,Tag_5,Tag_3,Tag_5,761.74
CUST_102759,30,Male,India,Divorced,EN,Organic Search,2022-01-27,2023-07-08,72,746.54,Desktop,Safari,FALSE,5,119.12,PayPal,2024-12-18,FALSE,1,SAVE20,nan,2,2023-11-03,3,322,FALSE,Tag_4,Tag_6,nan,Tag_3,Tag_3,Tag_1,Tag_5,Tag_5,Tag_3,Tag_2,595.6
CUST_102760,48,Male,Germany,Widowed,DE,Email,2019-10-07,2025-04-27,73,85.46,Desktop,Chrome,TRUE,7,70.74,Credit Card,2025-06-01,TRUE,0,None,None,3,2023-07-21,3.5,10,FALSE,Tag_2,Tag_2,Tag_3,Tag_4,Tag_2,Tag_3,Tag_3,Tag_2,Tag_3,Tag_4,495.18
CUST_102761,31,Male,Canada,Divorced,ZH,Ad Campaign,2019-02-03,2024-04-04,79,816.78,Tablet,Chrome,FALSE,6,80.53,Bank Transfer,2024-05-22,FALSE,3,WELCOME10,Medium,2,2023-02-06,2.4,425,FALSE,nan,Tag_1,Tag_1,Tag_1,Tag_4,Tag_3,Tag_2,Tag_2,Tag_1,Tag_5,483.18
CUST_102762,37,Male,Germany,Divorced,FR,Organic Search,2019-02-09,2023-07-08,67,147.64,Mobile,Firefox,TRUE,5,79.33,PayPal,2024-06-20,TRUE,3,WELCOME10,Low,2,2024-12-19,2.1,164,FALSE,nan,Tag_5,Tag_1,Tag_2,Tag_3,Tag_1,Tag_1,Tag_1,Tag_4,Tag_2,396.65
CUST_102763,35,Female,India,Single,EN,Ad Campaign,2020-04-05,2023-12-17,74,969.67,Desktop,Chrome,FALSE,6,98.11,Bank Transfer,2024-08-03,TRUE,5,FREESHIP,None,2,2023-09-21,1.9,36,TRUE,Tag_2,nan,Tag_4,Tag_5,Tag_2,Tag_1,Tag_4,Tag_1,Tag_4,Tag_5,588.66
CUST_102764,46,Non-Binary,Germany,Married,ZH,Social Media,2021-03-01,2024-08-03,74,1065.93,Desktop,Edge,TRUE,5,70.59,Bank Transfer,2024-05-29,FALSE,2,None,High,0,2023-05-07,2.2,295,FALSE,Tag_3,Tag_6,Tag_4,Tag_2,Tag_2,Tag_1,Tag_1,Tag_6,Tag_1,Tag_2,352.95
CUST_102765,23,Non-Binary,UK,Widowed,EN,Email,2021-05-05,2023-04-24,76,62.51,Mobile,Firefox,TRUE,9,113.73,PayPal,2024-12-08,FALSE,3,None,Medium,1,2023-08-28,2.5,483,TRUE,Tag_1,Tag_1,Tag_2,Tag_2,Tag_1,Tag_1,Tag_2,Tag_3,Tag_1,Tag_2,1023.57
CUST_102766,49,Prefer Not to Say,India,Widowed,DE,Social Media,2019-10-09,2023-04-14,90,533.51,Desktop,Safari,FALSE,8,26.42,PayPal,2023-07-22,FALSE,3,SAVE20,Low,2,2024-05-11,3,204,FALSE,Tag_4,Tag_3,Tag_1,Tag_5,Tag_3,Tag_3,Tag_1,Tag_4,Tag_3,Tag_3,211.36
CUST_102767,46,Non-Binary,Germany,Married,ZH,Ad Campaign,2018-02-04,2024-09-11,65,64.49,Tablet,Edge,TRUE,6,82.56,PayPal,2024-08-06,TRUE,2,SAVE20,High,0,2023-03-12,4.9,380,FALSE,Tag_3,Tag_4,Tag_2,Tag_2,Tag_2,Tag_3,Tag_6,Tag_6,Tag_3,Tag_1,495.36
CUST_102768,60,Non-Binary,USA,Single,DE,Organic Search,2019-02-24,2024-05-22,72,77.03,Desktop,Safari,TRUE,7,79.01,Bank Transfer,2024-03-18,FALSE,2,nan,nan,2,2023-11-02,3.8,211,FALSE,Tag_1,Tag_6,Tag_1,Tag_6,Tag_1,Tag_3,Tag_3,Tag_6,Tag_4,Tag_1,553.07
CUST_102769,19,Non-Binary,Germany,Single,ZH,Social Media,2019-01-12,2023-12-11,60,26.36,Desktop,Safari,TRUE,7,,Credit Card,2025-05-14,FALSE,3,SAVE20,Medium,0,2023-08-16,2.4,138,FALSE,Tag_6,Tag_5,Tag_3,Tag_3,Tag_2,Tag_3,Tag_2,Tag_5,Tag_1,Tag_2,
CUST_102770,40,Non-Binary,UK,Single,FR,Referral,2021-11-23,2023-01-21,84,51.07,Mobile,Chrome,FALSE,13,96.98,Credit Card,2023-07-08,TRUE,0,nan,Low,2,2024-03-06,1.3,293,TRUE,Tag_4,Tag_3,Tag_3,Tag_3,Tag_4,Tag_3,Tag_4,Tag_4,Tag_4,Tag_5,1260.74
CUST_102771,36,Prefer Not to Say,Canada,Widowed,ES,Email,2018-08-08,2024-01-22,80,300.08,Mobile,Safari,TRUE,8,86.43,Credit Card,2023-12-08,FALSE,5,SAVE20,High,2,2024-10-21,3.2,165,TRUE,Tag_4,Tag_3,Tag_4,Tag_3,Tag_1,Tag_3,Tag_6,Tag_5,Tag_4,Tag_3,691.44
CUST_102772,48,Female,Canada,Single,ES,Ad Campaign,2019-11-28,2025-02-16,88,178.94,Tablet,Edge,TRUE,6,90.98,Bank Transfer,2025-02-21,TRUE,3,SAVE20,High,2,2024-04-20,1.9,395,TRUE,Tag_6,Tag_4,nan,nan,Tag_4,Tag_3,Tag_5,Tag_5,Tag_1,Tag_1,545.88
CUST_102773,68,Male,Canada,Single,EN,Organic Search,2022-03-21,2025-05-04,70,469.55,Desktop,Firefox,TRUE,7,95.39,Crypto,2025-04-08,FALSE,2,SAVE20,Low,5,2025-05-19,4.1,297,TRUE,Tag_3,Tag_4,nan,Tag_1,Tag_1,Tag_3,Tag_4,Tag_3,Tag_3,Tag_3,667.73
CUST_102774,22,Non-Binary,USA,Widowed,ZH,Social Media,2022-05-26,2023-07-28,73,121.04,Tablet,Firefox,TRUE,8,131.09,PayPal,2024-01-31,FALSE,0,SAVE20,nan,3,2024-08-05,1.5,101,TRUE,Tag_4,Tag_4,Tag_4,Tag_5,Tag_4,Tag_2,Tag_1,Tag_4,Tag_3,Tag_2,1048.72
CUST_102775,36,Female,UK,Widowed,DE,Email,2018-12-08,2024-11-12,79,1038.52,Desktop,Safari,TRUE,8,142,Crypto,2024-07-28,FALSE,0,FREESHIP,High,1,2024-12-30,4.2,496,FALSE,Tag_1,Tag_6,Tag_2,Tag_5,Tag_4,Tag_1,Tag_3,Tag_3,Tag_3,Tag_5,1136
CUST_102776,51,Non-Binary,India,Divorced,FR,Organic Search,2020-01-23,2024-04-27,87,15.35,Desktop,Safari,FALSE,4,62.25,Bank Transfer,2024-08-05,FALSE,1,SAVE20,High,3,2025-02-07,3.6,231,TRUE,Tag_3,Tag_3,Tag_1,Tag_3,Tag_2,Tag_3,Tag_3,Tag_4,Tag_4,Tag_1,249
CUST_102777,27,Non-Binary,Canada,Widowed,FR,Social Media,2019-02-20,2024-04-17,75,,Mobile,Firefox,FALSE,7,56.49,Credit Card,2024-06-19,FALSE,2,SAVE20,Low,1,2025-03-02,1.8,345,TRUE,nan,Tag_2,nan,Tag_2,Tag_4,Tag_3,Tag_4,Tag_1,Tag_4,Tag_4,395.43
CUST_102778,42,Male,UK,Married,FR,Ad Campaign,2022-01-19,2024-12-06,78,362.57,Tablet,Safari,FALSE,6,,Credit Card,2024-08-12,FALSE,4,WELCOME10,None,0,2024-03-12,2.8,260,TRUE,Tag_6,Tag_2,Tag_2,Tag_5,Tag_2,Tag_3,Tag_6,Tag_1,Tag_2,Tag_2,
CUST_102779,19,Male,Germany,Widowed,ES,Referral,2021-08-13,2025-05-08,63,655.54,Desktop,Edge,FALSE,4,63.69,Crypto,2023-01-13,FALSE,0,WELCOME10,None,1,2023-06-30,3.2,213,TRUE,Tag_3,Tag_3,Tag_4,Tag_4,Tag_1,Tag_3,Tag_6,Tag_4,Tag_4,Tag_1,254.76
CUST_102780,28,Male,USA,Widowed,DE,Referral,2020-07-26,2024-01-28,63,476.16,Desktop,Safari,FALSE,6,95.5,Credit Card,2025-02-16,FALSE,3,FREESHIP,Medium,4,2023-03-14,1.1,458,FALSE,nan,Tag_3,Tag_3,Tag_4,Tag_4,Tag_2,Tag_6,Tag_5,Tag_4,Tag_3,573
CUST_102781,67,Non-Binary,UK,Single,FR,Ad Campaign,2021-09-16,2024-09-26,66,201.9,Mobile,Safari,FALSE,5,82.03,Crypto,2024-12-05,FALSE,1,None,High,2,2024-08-08,1.3,233,FALSE,Tag_4,Tag_3,Tag_4,Tag_4,nan,Tag_3,Tag_1,Tag_1,Tag_1,Tag_2,410.15
CUST_102782,48,Non-Binary,UK,Divorced,FR,Email,2022-09-25,2024-11-19,86,94.27,Mobile,Edge,FALSE,7,102.94,PayPal,2024-01-06,TRUE,2,SAVE20,High,0,2025-01-29,1.9,156,FALSE,Tag_1,Tag_4,Tag_3,Tag_6,Tag_3,Tag_2,Tag_5,Tag_6,Tag_2,Tag_2,720.58
CUST_102783,32,Non-Binary,India,Single,EN,Ad Campaign,2020-10-03,2024-05-30,75,4.06,Mobile,Firefox,FALSE,9,82.61,PayPal,2025-02-11,TRUE,2,None,None,3,2025-04-14,2.9,219,TRUE,Tag_4,Tag_2,Tag_2,Tag_1,Tag_4,Tag_3,Tag_5,Tag_2,Tag_4,Tag_2,743.49
CUST_102784,26,Male,UK,Divorced,ZH,Social Media,2019-11-11,2023-07-07,64,213.67,Tablet,Firefox,TRUE,8,100.12,Credit Card,2025-05-15,TRUE,1,SAVE20,Low,1,2023-08-02,3.6,259,FALSE,Tag_1,Tag_2,Tag_3,Tag_2,Tag_1,Tag_2,Tag_3,Tag_1,Tag_4,Tag_4,800.96
CUST_102785,40,Prefer Not to Say,India,Single,ZH,Email,2021-09-24,2023-12-12,75,,Tablet,Safari,TRUE,2,104.79,Credit Card,2023-04-19,FALSE,4,FREESHIP,None,2,2024-03-01,2.9,265,TRUE,Tag_4,Tag_1,Tag_4,Tag_1,Tag_3,Tag_3,Tag_5,Tag_1,Tag_1,Tag_1,209.58
CUST_102786,36,Female,USA,Married,ZH,Referral,2020-01-18,2023-12-18,72,126.59,Desktop,Firefox,TRUE,6,65.25,Credit Card,2024-05-25,FALSE,1,SAVE20,Medium,2,2023-02-14,3.4,428,FALSE,Tag_3,Tag_2,nan,Tag_4,Tag_3,Tag_2,Tag_6,Tag_2,Tag_4,Tag_1,391.5
CUST_102787,26,Prefer Not to Say,USA,Single,EN,Social Media,2020-03-16,2024-06-24,64,258.88,Tablet,Edge,TRUE,9,39.16,Credit Card,2025-03-25,TRUE,3,WELCOME10,Medium,1,2023-09-21,1.4,117,TRUE,Tag_3,Tag_2,Tag_1,Tag_5,Tag_4,Tag_3,Tag_4,Tag_1,Tag_3,Tag_2,352.44
CUST_102788,52,Non-Binary,Germany,Single,ES,Organic Search,2021-08-14,2024-08-20,66,391.49,Mobile,Safari,TRUE,8,81.86,Bank Transfer,2023-12-29,FALSE,3,SAVE20,None,1,2024-04-11,2.2,394,FALSE,Tag_2,Tag_5,Tag_2,Tag_4,Tag_3,Tag_3,Tag_1,Tag_6,Tag_3,Tag_1,654.88
CUST_102789,38,Non-Binary,India,Married,EN,Organic Search,2022-11-19,2023-02-16,83,362.08,Mobile,Safari,FALSE,5,73.34,Credit Card,2024-05-15,TRUE,4,FREESHIP,Low,1,2024-03-06,4.7,131,TRUE,nan,Tag_2,Tag_1,nan,Tag_1,Tag_1,Tag_6,Tag_3,Tag_1,Tag_4,366.7
CUST_102790,26,Prefer Not to Say,India,Married,FR,Organic Search,2022-08-28,2023-03-18,68,91.65,Tablet,Safari,TRUE,7,93.13,Crypto,2023-05-16,FALSE,4,None,Medium,1,2025-02-27,3.1,16,FALSE,nan,Tag_2,Tag_1,Tag_4,Tag_2,Tag_3,Tag_4,Tag_3,Tag_1,Tag_3,651.91
CUST_102791,45,Non-Binary,Canada,Widowed,DE,Referral,2018-11-08,2023-12-09,66,264.06,Desktop,Chrome,TRUE,5,95.7,Bank Transfer,2023-02-20,FALSE,2,WELCOME10,Low,1,2023-04-29,2.7,167,FALSE,Tag_5,Tag_1,Tag_4,Tag_3,Tag_3,Tag_3,Tag_3,Tag_2,Tag_1,Tag_1,478.5
CUST_102792,63,Female,Canada,Single,FR,Ad Campaign,2022-05-26,2023-07-10,69,48.32,Desktop,Chrome,TRUE,4,70.58,Credit Card,2024-12-18,TRUE,4,nan,Low,2,2024-07-20,4.3,53,FALSE,Tag_2,Tag_2,Tag_1,Tag_3,Tag_3,Tag_3,Tag_6,Tag_3,Tag_4,Tag_3,282.32
CUST_102793,68,Non-Binary,Germany,Married,FR,Email,2022-11-02,2024-06-26,70,,Desktop,Edge,FALSE,3,100.97,Credit Card,2023-12-30,FALSE,4,FREESHIP,High,2,2023-11-11,4.7,365,FALSE,Tag_3,Tag_3,Tag_1,Tag_1,Tag_1,Tag_2,Tag_4,Tag_4,Tag_1,Tag_5,302.91
CUST_102794,24,Female,USA,Married,DE,Referral,2018-02-24,2025-03-29,62,462.33,Desktop,Safari,TRUE,4,100.66,PayPal,2024-07-02,FALSE,3,nan,None,3,2025-03-24,4.8,403,TRUE,Tag_6,Tag_1,Tag_3,nan,Tag_1,Tag_3,Tag_1,Tag_3,Tag_4,Tag_5,402.64
CUST_102795,33,Prefer Not to Say,Australia,Widowed,ZH,Social Media,2019-11-25,2024-11-11,71,355,Mobile,Edge,TRUE,4,57.21,Crypto,2023-03-22,FALSE,3,FREESHIP,None,1,2024-09-22,3.2,76,TRUE,Tag_5,Tag_4,Tag_4,Tag_4,Tag_3,Tag_1,Tag_2,Tag_4,Tag_4,Tag_5,228.84
CUST_102796,33,Prefer Not to Say,Canada,Divorced,EN,Social Media,2019-06-18,2023-02-05,65,438.21,Tablet,Chrome,FALSE,6,57.21,Crypto,2023-06-20,FALSE,0,WELCOME10,None,4,2023-09-24,4.2,339,TRUE,Tag_3,Tag_3,Tag_3,Tag_3,Tag_2,Tag_3,Tag_5,Tag_2,Tag_3,Tag_1,343.26
CUST_102797,50,Non-Binary,UK,Married,ES,Organic Search,2022-12-24,2025-01-26,67,49.63,Mobile,Safari,TRUE,7,,Bank Transfer,2024-12-26,FALSE,1,SAVE20,nan,0,2024-02-25,4.5,56,TRUE,Tag_6,Tag_2,Tag_1,Tag_6,Tag_1,Tag_1,Tag_6,Tag_6,Tag_3,Tag_4,
CUST_102798,21,Female,USA,Married,FR,Email,2018-04-15,2024-02-28,72,738.19,Desktop,Chrome,TRUE,4,64.68,Crypto,2023-07-04,FALSE,4,None,Low,0,2023-11-10,2.5,216,TRUE,Tag_3,Tag_2,Tag_3,Tag_4,Tag_2,Tag_2,Tag_4,Tag_3,Tag_2,Tag_4,258.72
CUST_102799,21,Non-Binary,Australia,Single,FR,Organic Search,2021-04-13,2023-12-17,71,42.85,Desktop,Safari,TRUE,6,121.04,Credit Card,2023-10-27,FALSE,1,SAVE20,None,1,2023-07-01,4.2,345,TRUE,Tag_2,Tag_2,Tag_4,Tag_3,Tag_1,Tag_2,Tag_6,Tag_6,Tag_1,Tag_4,726.24
CUST_102800,56,Male,UK,Widowed,ES,Social Media,2018-10-21,2023-07-07,68,612.15,Mobile,Edge,FALSE,10,77.63,PayPal,2024-03-24,TRUE,6,FREESHIP,None,1,2024-06-15,2.7,439,FALSE,Tag_5,Tag_6,Tag_3,Tag_5,Tag_2,Tag_3,Tag_1,Tag_1,Tag_2,Tag_4,776.3
CUST_102801,57,Male,India,Single,EN,Social Media,2020-05-29,2024-06-10,73,130.34,Desktop,Edge,FALSE,7,106.04,Credit Card,2024-11-19,TRUE,3,WELCOME10,None,1,2024-12-27,3.3,329,TRUE,nan,nan,Tag_4,Tag_6,Tag_3,Tag_3,Tag_3,Tag_6,Tag_3,Tag_1,742.28
CUST_102802,34,Male,USA,Divorced,FR,Ad Campaign,2019-07-05,2023-11-30,61,33.43,Mobile,Edge,TRUE,3,68.01,Bank Transfer,2023-10-22,FALSE,5,WELCOME10,High,3,2023-12-08,2.1,417,FALSE,nan,Tag_3,Tag_4,Tag_5,Tag_4,Tag_3,Tag_4,Tag_5,Tag_4,Tag_3,204.03
CUST_102803,54,Male,Germany,Widowed,ES,Ad Campaign,2020-06-29,2024-04-27,70,101.38,Mobile,Chrome,FALSE,5,69.91,Crypto,2023-07-23,FALSE,1,None,High,4,2023-01-19,1.5,13,TRUE,Tag_6,Tag_1,Tag_1,Tag_1,Tag_1,Tag_1,Tag_1,Tag_1,Tag_1,Tag_5,349.55
CUST_102804,56,Non-Binary,India,Single,FR,Ad Campaign,2019-01-10,2023-08-04,64,60.07,Mobile,Edge,FALSE,11,47.23,PayPal,2023-01-30,FALSE,2,SAVE20,None,1,2025-01-15,4.7,355,TRUE,Tag_3,Tag_5,Tag_4,Tag_2,Tag_2,Tag_3,Tag_5,Tag_6,Tag_1,Tag_5,519.53
CUST_102805,69,Male,India,Married,ZH,Organic Search,2019-03-26,2023-06-07,69,202.4,Mobile,Firefox,FALSE,3,74.2,Crypto,2025-01-02,FALSE,2,FREESHIP,Low,1,2025-02-09,4.2,246,TRUE,Tag_3,Tag_6,Tag_1,Tag_3,Tag_1,Tag_1,Tag_5,Tag_4,Tag_4,Tag_2,222.6
CUST_102806,46,Female,UK,Married,ZH,Email,2022-01-08,2024-10-28,73,897.2,Desktop,Firefox,FALSE,3,,Crypto,2023-12-02,FALSE,2,FREESHIP,High,2,2024-07-14,1.7,370,FALSE,Tag_1,Tag_3,Tag_3,Tag_3,Tag_4,Tag_3,Tag_1,Tag_5,Tag_2,Tag_1,
CUST_102807,69,Prefer Not to Say,India,Widowed,FR,Ad Campaign,2020-12-19,2023-08-29,77,119.19,Desktop,Edge,FALSE,3,,PayPal,2025-01-17,FALSE,1,None,Low,2,2025-04-03,1.1,402,FALSE,Tag_4,Tag_4,Tag_1,Tag_1,Tag_2,Tag_1,Tag_3,Tag_6,Tag_2,Tag_5,
CUST_102808,53,Prefer Not to Say,Canada,Married,FR,Referral,2021-11-16,2023-10-23,72,284.1,Desktop,Edge,TRUE,9,82.69,Crypto,2025-04-13,FALSE,4,FREESHIP,High,1,2023-01-13,3,341,TRUE,Tag_3,Tag_5,Tag_3,Tag_6,Tag_1,Tag_3,Tag_5,Tag_5,Tag_1,Tag_3,744.21
CUST_102809,55,Male,USA,Single,ZH,Ad Campaign,2020-03-22,2024-04-06,85,666.91,Tablet,Chrome,TRUE,7,118.94,Credit Card,2024-07-16,TRUE,3,nan,High,1,2024-08-25,4.6,382,TRUE,Tag_6,Tag_4,Tag_1,Tag_3,Tag_2,Tag_1,Tag_2,Tag_5,Tag_1,Tag_1,832.58
CUST_102810,56,Male,Canada,Widowed,FR,Organic Search,2019-01-25,2023-02-14,62,298.34,Mobile,Safari,TRUE,4,66.54,Bank Transfer,2025-04-26,TRUE,2,SAVE20,nan,2,2025-05-08,2.2,54,FALSE,Tag_6,Tag_2,Tag_3,Tag_5,Tag_1,Tag_1,Tag_6,Tag_1,Tag_4,Tag_5,266.16
CUST_102811,67,Male,UK,Married,EN,Email,2021-05-20,2024-05-09,72,134.92,Tablet,Chrome,TRUE,8,78.89,Credit Card,2025-03-24,FALSE,4,FREESHIP,nan,2,2025-02-13,2,254,FALSE,Tag_2,Tag_5,Tag_2,Tag_1,Tag_4,Tag_1,Tag_1,Tag_5,Tag_2,Tag_5,631.12
CUST_102812,54,Non-Binary,Australia,Married,EN,Ad Campaign,2019-10-29,2023-06-24,75,1407.84,Mobile,Chrome,FALSE,14,125.47,Crypto,2024-01-25,FALSE,1,SAVE20,Medium,1,2023-11-15,3.9,118,TRUE,Tag_3,Tag_1,Tag_4,Tag_2,Tag_2,Tag_2,Tag_1,Tag_6,Tag_4,Tag_4,1756.58
CUST_102813,69,Prefer Not to Say,UK,Divorced,DE,Email,2022-09-05,2023-12-12,73,62.26,Mobile,Edge,TRUE,7,94.66,PayPal,2023-07-06,FALSE,2,WELCOME10,None,1,2023-11-16,2.1,34,FALSE,Tag_6,Tag_1,Tag_1,Tag_6,Tag_2,Tag_3,Tag_6,Tag_1,Tag_3,Tag_2,662.62
CUST_102814,52,Male,USA,Divorced,EN,Referral,2022-04-08,2023-02-25,69,222.23,Desktop,Firefox,TRUE,9,73.71,Credit Card,2023-04-28,FALSE,4,FREESHIP,nan,5,2023-03-20,3.2,35,FALSE,Tag_6,Tag_5,Tag_3,Tag_1,Tag_3,Tag_2,Tag_4,Tag_6,Tag_3,Tag_2,663.39
CUST_102815,24,Female,India,Widowed,FR,Social Media,2021-06-17,2024-07-19,72,477.93,Mobile,Firefox,TRUE,9,54.02,Credit Card,2023-04-12,FALSE,7,nan,None,1,2024-03-21,4.5,6,TRUE,Tag_2,Tag_5,Tag_4,Tag_2,Tag_3,Tag_2,Tag_3,Tag_5,Tag_4,Tag_2,486.18
CUST_102816,44,Male,Germany,Divorced,FR,Email,2022-02-20,2023-12-07,80,0.19,Tablet,Firefox,TRUE,7,72.28,Crypto,2023-09-18,TRUE,0,FREESHIP,Low,0,2023-05-10,4.7,162,TRUE,Tag_6,Tag_2,Tag_4,Tag_6,Tag_3,Tag_1,Tag_4,Tag_3,Tag_3,Tag_5,505.96
